"FEATUREID","Latitude","Longitude"
1021812,45.779315,-69.543601
1021824,45.743206,-69.521312
1021886,45.661133,-69.485468
1021872,45.684118,-69.410927
1022298,45.684148,-69.373814
1021882,45.664065,-69.328895
1021896,45.651519,-69.302869
1021894,45.652395,-69.315209
1021858,45.694353,-69.349309
1021856,45.70607,-69.338213
1022294,45.696424,-69.296939
1022468,45.636017,-69.221382
1021914,45.631975,-69.266802
1021908,45.637057,-69.325559
1021912,45.630986,-69.316881
1021926,45.618868,-69.329223
1021936,45.617153,-69.321925
1021958,45.604516,-69.353662
1021930,45.628225,-69.382878
1021980,45.595437,-69.388116
1021944,45.609383,-69.392915
1021904,45.641214,-69.407347
1021898,45.652647,-69.44652
1021920,45.630528,-69.424081
1021902,45.646317,-69.465468
1022286,45.703991,-69.40492
1022264,45.720695,-69.416367
1021828,45.744946,-69.436889
1022766,45.739668,-69.420953
1021830,45.736114,-69.441474
1022278,45.717221,-69.465425
1021862,45.688116,-69.470179
1022288,45.698021,-69.491942
1022268,45.708042,-69.531534
1022274,45.711538,-69.522017
1022260,45.71866,-69.494404
1022774,45.728713,-69.500955
1022276,45.705879,-69.503096
1022266,45.722935,-69.520677
1021860,45.677699,-69.539894
1021878,45.659658,-69.52017
1021888,45.677627,-69.523822
1021942,45.631298,-69.528505
1021954,45.619211,-69.514122
1022312,45.603184,-69.500699
1022308,45.632302,-69.49412
1021946,45.613929,-69.479604
1021932,45.613313,-69.45821
1021970,45.599011,-69.433552
1021966,45.599665,-69.452189
1021960,45.619203,-69.440503
1022316,45.58641,-69.47766
1021994,45.579437,-69.452949
1022010,45.55774,-69.455241
1022006,45.575168,-69.438992
1022004,45.575478,-69.420641
1022334,45.570245,-69.497919
1022000,45.570241,-69.5299
1022780,45.555956,-69.521472
1022054,45.520942,-69.569952
1022086,45.505562,-69.563053
1024726,45.478095,-69.64441
1024728,45.468127,-69.657787
1024720,45.47734,-69.708576
1024730,45.47222,-69.700621
1024744,45.464158,-69.668766
1022048,45.526672,-69.75853
1022036,45.527039,-69.772771
1022364,45.515539,-69.786716
1025306,45.448093,-69.800856
1025082,45.476711,-69.806306
1024784,45.441596,-69.702723
1024782,45.446601,-69.715355
1025360,45.443388,-69.704064
1024774,45.453486,-69.727418
1025092,45.453889,-69.750507
1025302,45.465388,-69.738103
1025086,45.479257,-69.747553
1022082,45.501434,-69.762169
1024692,45.497506,-69.785683
1022372,45.506355,-69.809987
1024794,45.435336,-69.898791
1024798,45.435011,-69.908379
1024766,45.445491,-69.916384
1025186,45.446104,-69.920691
1024758,45.451587,-69.914661
1024756,45.452868,-69.920395
1025178,45.453614,-69.915137
1024770,45.444318,-69.937834
1025192,45.444233,-69.957258
1024752,45.459892,-69.958916
1024788,45.437345,-69.924087
1025326,45.43812,-69.926438
1024754,45.457353,-69.921176
1024740,45.462018,-69.94297
1025312,45.471464,-69.949631
1024738,45.463661,-69.93465
1025310,45.470441,-69.931752
1024806,45.435823,-69.87515
1024816,45.416241,-69.85288
1025330,45.423174,-69.847117
1024830,45.397067,-69.796404
1025106,45.40759,-69.784231
1025328,45.406665,-69.770105
1024834,45.383447,-69.927272
1025220,45.381628,-69.932008
1024836,45.381965,-69.919655
1025340,45.388443,-69.912542
1024838,45.379085,-69.926743
1025342,45.375353,-69.917203
1024850,45.367508,-69.891629
1025344,45.3736,-69.898529
1024858,45.366996,-69.78059
1025336,45.365977,-69.771156
1025114,45.373943,-69.815003
1024872,45.336221,-69.832337
1024874,45.337188,-69.816097
1024924,45.301494,-69.801465
1024914,45.305298,-69.785399
1024910,45.305989,-69.782683
1024908,45.307841,-69.773427
1024898,45.311517,-69.761715
1024892,45.319983,-69.760624
1025110,45.34255,-69.758728
1024920,45.292223,-69.763308
1024918,45.301053,-69.770806
1024878,45.340841,-69.78408
1024886,45.331754,-69.773529
1024880,45.332901,-69.790229
1024894,45.32418,-69.777911
1024890,45.322606,-69.787019
1024900,45.317337,-69.779634
1024906,45.315924,-69.788409
1024888,45.328701,-69.79914
1024896,45.323825,-69.8064
1024912,45.310926,-69.793982
1024930,45.283042,-69.773331
1024934,45.278123,-69.789029
1024938,45.259536,-69.775636
1024940,45.262126,-69.798692
1025120,45.245105,-69.830288
1024948,45.238575,-69.830954
1024954,45.23595,-69.82744
1025294,45.227278,-69.844931
1024944,45.246537,-69.850806
1024942,45.251478,-69.880379
1025346,45.250816,-69.863297
1024956,45.235001,-69.86583
1025348,45.245515,-69.857608
1024946,45.23993,-69.864759
1025296,45.224917,-69.888009
1024958,45.223214,-69.869142
1025298,45.217457,-69.862751
1024966,45.207848,-69.871001
1024952,45.237472,-69.82564
1024960,45.223454,-69.81272
1024962,45.213141,-69.781115
1024964,45.209258,-69.794274
1024968,45.197391,-69.807364
1024950,45.23943,-69.824122
1024932,45.278429,-69.885305
1024936,45.272633,-69.860664
1024926,45.295075,-69.886457
1024928,45.286071,-69.900451
1024882,45.329513,-69.880504
1024884,45.325503,-69.888542
1025112,45.370234,-69.871763
1024844,45.375773,-69.837482
1024840,45.378556,-69.853821
1024842,45.378668,-69.866033
1025338,45.392061,-69.868985
1025238,45.354048,-69.874388
1024868,45.353609,-69.871979
1021968,45.604008,-69.321641
1021938,45.618084,-69.294969
1025104,45.441107,-69.644613
1025102,45.434204,-69.622916
1025100,45.435275,-69.610892
1024802,45.425866,-69.621101
1024786,45.440797,-69.625074
1025098,45.441418,-69.610884
1025094,45.456019,-69.628476
1024876,45.337078,-69.966323
1025266,45.333095,-69.967767
1027450,45.638034,-69.765688
1021986,45.586732,-69.843876
1022342,45.567787,-69.856211
1022346,45.557626,-69.857777
1022358,45.542578,-69.891515
1024864,45.3575,-69.872122
1025234,45.3569,-69.873562
1024854,45.367513,-69.888218
1025226,45.365026,-69.892857
1025230,45.363231,-69.88733
1025232,45.362874,-69.883109
1025236,45.3528,-69.886217
1024860,45.35999,-69.887424
1022646,45.6379,-69.93715
1022562,45.672796,-69.785342
1022566,45.666707,-69.806163
1022576,45.65879,-69.803033
1022330,45.57896,-69.934038
1022788,45.580159,-69.921424
1022318,45.595563,-69.835391
1021992,45.581406,-69.864605
1025252,45.340794,-69.84623
1025254,45.342636,-69.848588
1025256,45.338769,-69.847021
1025258,45.352061,-69.857932
1025260,45.336197,-69.860215
1025262,45.33164,-69.862172
1025270,45.314538,-69.838246
1025272,45.29498,-69.834092
1025276,45.291631,-69.826317
1025278,45.290613,-69.839625
1025280,45.287126,-69.830645
1025282,45.281604,-69.81808
1025284,45.279055,-69.832142
1025286,45.274422,-69.816077
1025288,45.270413,-69.829072
1025290,45.261752,-69.831029
1025292,45.25205,-69.821482
1025200,45.411822,-69.86108
1025202,45.416827,-69.864271
1025204,45.406983,-69.863886
1022658,45.589417,-69.785811
1022660,45.589941,-69.786798
1022662,45.588497,-69.767194
1022664,45.581546,-69.781549
1022684,45.575281,-69.766336
1022686,45.555438,-69.748284
1022688,45.558019,-69.754936
1022690,45.562399,-69.783612
1022692,45.562424,-69.800621
1022696,45.557429,-69.763186
1022702,45.547649,-69.764404
1022706,45.541764,-69.772099
1022708,45.552481,-69.783286
1022716,45.536929,-69.789051
1022718,45.541965,-69.787361
1022722,45.526188,-69.787608
1022724,45.533939,-69.795909
1022726,45.528979,-69.806169
1022728,45.534197,-69.80945
1022732,45.520825,-69.80899
1022734,45.520325,-69.824022
1022746,45.509069,-69.814699
1022748,45.513107,-69.826108
1022750,45.503962,-69.828806
1025136,45.491576,-69.838996
1025138,45.48615,-69.850825
1025150,45.462577,-69.842922
1025152,45.469403,-69.860495
1025160,45.456635,-69.854529
1025162,45.460435,-69.864529
1025164,45.460363,-69.871104
1027442,45.61191,-69.806382
1027444,45.599238,-69.802468
1027446,45.590305,-69.798384
1027456,45.504813,-69.842801
1027484,45.588652,-69.786942
1027486,45.499006,-69.832971
1022390,45.888545,-69.706136
1022392,45.879533,-69.728419
1022394,45.841637,-69.630445
1022396,45.863158,-69.647429
1022398,45.823871,-69.652218
1022400,45.853383,-69.695998
1022404,45.804387,-69.664861
1022406,45.820231,-69.703634
1022410,45.792391,-69.691976
1022412,45.782165,-69.652867
1022414,45.774487,-69.692036
1022416,45.795561,-69.710162
1022418,45.785165,-69.788115
1022430,45.786861,-69.801189
1022440,45.756499,-69.678317
1022442,45.776779,-69.724956
1022458,45.739312,-69.708169
1022460,45.754575,-69.719685
1022464,45.772723,-69.779011
1022466,45.757214,-69.790427
1022470,45.736054,-69.732957
1022472,45.749409,-69.752092
1022474,45.699792,-69.549441
1022476,45.716418,-69.56535
1022488,45.746097,-69.815198
1022496,45.741007,-69.779415
1022498,45.7432,-69.802257
1022506,45.739494,-69.824583
1022508,45.72843,-69.741517
1022510,45.68173,-69.557979
1022512,45.695738,-69.576548
1022514,45.715546,-69.723263
1022516,45.700022,-69.668593
1022518,45.709509,-69.689245
1022524,45.726218,-69.779712
1022530,45.717465,-69.803841
1022536,45.713628,-69.777132
1022538,45.670782,-69.57589
1022540,45.694084,-69.603152
1022544,45.698272,-69.787173
1022546,45.709634,-69.754698
1022548,45.695384,-69.771557
1022552,45.693621,-69.751527
1022554,45.686923,-69.762566
1022556,45.684591,-69.772114
1022558,45.684919,-69.685348
1022560,45.670942,-69.728428
1022570,45.601498,-69.511857
1022572,45.599555,-69.510563
1022574,45.663129,-69.617909
1022582,45.602261,-69.519172
1022584,45.595774,-69.523814
1022586,45.592253,-69.508724
1022590,45.596126,-69.530771
1022592,45.605058,-69.530121
1022594,45.607933,-69.545301
1022596,45.61923,-69.588966
1022598,45.622505,-69.655217
1022600,45.646676,-69.682913
1022606,45.587102,-69.514742
1022616,45.621783,-69.691838
1022618,45.575932,-69.552064
1022650,45.598002,-69.70213
1022668,45.556358,-69.584647
1022698,45.510585,-69.573941
1022700,45.515855,-69.581464
1022710,45.509219,-69.586158
1022712,45.526937,-69.617743
1022714,45.503578,-69.608691
166195936,45.499429,-69.639592
166195935,45.539707,-69.664706
1025126,45.493023,-69.597159
1025128,45.495058,-69.652934
1025130,45.486253,-69.624181
1025132,45.468676,-69.598987
1022456,45.667435,-69.357146
1022462,45.668376,-69.348508
1022478,45.661578,-69.363267
1022480,45.668983,-69.400567
1022482,45.671187,-69.419136
1022484,45.66056,-69.382017
1022486,45.662614,-69.387403
1022492,45.659094,-69.422715
1022494,45.666125,-69.444202
1022500,45.646207,-69.392401
1022502,45.647053,-69.375573
1022504,45.657048,-69.431443
1022520,45.636723,-69.334274
1022522,45.637507,-69.35371
1022526,45.627248,-69.347834
1022528,45.631672,-69.329533
1022534,45.621796,-69.337274
1022422,45.690992,-69.323899
1022424,45.690327,-69.325995
1022444,45.688215,-69.307532
1022446,45.670924,-69.279601
1022448,45.67434,-69.313256
1022450,45.685252,-69.321447
1022452,45.676737,-69.321572
1023814,45.621444,-70.25906
1023816,45.637683,-70.299631
1023818,45.614407,-70.280483
1023822,45.62173,-70.298071
1023832,45.605768,-70.263904
1023836,45.592899,-70.262081
1023838,45.588618,-70.259491
1023840,45.587453,-70.266741
1023852,45.571999,-70.343978
1023854,45.575697,-70.300835
1023856,45.564137,-70.242695
1023858,45.565632,-70.269069
1023866,45.55066,-70.239578
1023878,45.525315,-70.092332
1023882,45.509548,-70.083191
1023884,45.50993,-70.068387
1025142,45.485779,-69.915925
1025144,45.484934,-69.915171
1025146,45.482808,-69.919089
1023864,45.508209,-70.027181
1023868,45.506347,-70.02709
1023870,45.506902,-70.03
1023860,45.596635,-70.427311
1023862,45.591415,-70.437584
1023872,45.578073,-70.397161
1023874,45.584849,-70.430089
1023880,45.579045,-70.428801
1023824,45.616937,-70.305836
1023826,45.616774,-70.3187
1023828,45.609246,-70.305652
1022608,45.6738,-69.980208
1022610,45.670232,-69.979866
1022612,45.668647,-69.972051
1022420,45.757912,-69.556517
1022426,45.737486,-69.56213
1022428,45.739384,-69.548347
1022432,45.743779,-69.580648
1022434,45.736365,-69.598456
1022436,45.735764,-69.577038
1022438,45.732438,-69.561296
1025154,45.436402,-69.724799
1025156,45.443028,-69.733588
1025158,45.432145,-69.742731
1025188,45.445335,-69.913006
1025190,45.439797,-69.912846
1025194,45.438641,-69.916687
1025172,45.459086,-69.933317
1025174,45.456422,-69.937793
1025176,45.46231,-69.927159
1022542,45.729931,-69.907521
1022550,45.723157,-69.904324
1022578,45.704232,-69.887587
1022580,45.661058,-69.817225
1022588,45.665222,-69.842524
1022602,45.644547,-69.807725
1022604,45.686941,-69.939683
1022614,45.664237,-69.939758
1022620,45.639662,-69.825156
1022622,45.65268,-69.877401
1022624,45.655399,-69.916908
1022626,45.6322,-69.839471
1022628,45.63645,-69.899761
1022630,45.622921,-69.838372
1022632,45.643651,-69.924064
1022636,45.629688,-69.901376
1022638,45.631082,-69.916394
1022640,45.632431,-69.927613
1022642,45.632426,-69.933296
1022644,45.629095,-69.934472
1023784,45.630661,-70.050215
1023790,45.617709,-70.023717
1023792,45.623336,-70.054217
1023794,45.645796,-70.158833
1023796,45.644986,-70.168826
1023798,45.639339,-70.156048
1023800,45.640551,-70.150871
1023802,45.63126,-70.156644
1023804,45.63395,-70.160853
1023808,45.615104,-70.06166
1023810,45.62869,-70.111419
166195929,45.51993,-69.711112
166195930,45.513091,-69.691728
166195931,45.512169,-69.687829
166195932,45.509095,-69.674764
166195933,45.502017,-69.674268
166195934,45.506969,-69.660106
166195937,45.509748,-70.025057
166195939,45.428959,-69.99932
166195940,45.441263,-70.016619
166195941,45.511443,-70.014353
166195942,45.507392,-70.019423
1031979,45.367434,-70.034399
1032407,45.354981,-70.008607
1032271,45.385562,-70.088551
1032265,45.402935,-70.113714
1032429,45.346578,-70.064466
1032409,45.344171,-70.006039
1031999,45.345225,-70.116071
1032413,45.368846,-70.143803
1032279,45.38826,-70.146856
1031903,45.413413,-70.179191
1032389,45.441541,-70.18189
1031889,45.437567,-70.215007
1032629,45.434001,-70.239298
1032441,45.326865,-70.13013
1031997,45.336015,-70.162817
1031989,45.34907,-70.188186
1031963,45.367264,-70.208947
1032421,45.357712,-70.199768
1032417,45.364734,-70.196592
1032277,45.380789,-70.198034
1032405,45.398397,-70.195692
1031917,45.398556,-70.217565
1032633,45.407093,-70.238036
1032449,45.317156,-70.16261
1032455,45.310064,-70.187935
1032461,45.297167,-70.202499
1032315,45.310566,-70.233656
1032463,45.302394,-70.221782
1032303,45.322824,-70.246456
1032001,45.331972,-70.257591
1031993,45.337878,-70.26205
1031991,45.34942,-70.26026
1032445,45.354232,-70.268616
1031965,45.357181,-70.27417
1032437,45.362191,-70.268894
1031953,45.364904,-70.274029
1031879,45.462787,-70.298132
1031873,45.462636,-70.27339
1031871,45.476766,-70.336756
1032307,45.311912,-70.287148
1032313,45.30397,-70.336743
1032309,45.315021,-70.376367
1032299,45.331087,-70.377503
1032719,45.327379,-70.387175
1032467,45.327226,-70.382692
1032459,45.343693,-70.377595
1031975,45.35258,-70.373507
1032721,45.34132,-70.395962
1032717,45.340936,-70.410918
1031981,45.360182,-70.403507
1031945,45.377315,-70.386865
1032427,45.395119,-70.370068
1032259,45.407596,-70.34626
1031895,45.431063,-70.390691
1031887,45.454883,-70.431964
1031947,45.374968,-70.413047
1031933,45.389209,-70.41338
1031911,45.39991,-70.424084
1031907,45.418441,-70.442954
1031897,45.429111,-70.478753
166195946,45.341957,-70.414577
166195947,45.344889,-70.445675
1032293,45.332399,-70.494634
1032283,45.355203,-70.544762
1031943,45.37916,-70.597963
1032465,45.298216,-70.22866
1032495,45.287962,-70.228469
1032037,45.267319,-70.234777
1032497,45.267895,-70.233231
1032323,45.267616,-70.293457
1032511,45.267125,-70.207692
1032533,45.244488,-70.209992
1032535,45.233654,-70.197979
1032339,45.272209,-70.415636
1032027,45.286968,-70.437444
1032527,45.292834,-70.445985
1032017,45.302783,-70.438435
1032673,45.305721,-70.453133
1032097,45.19689,-70.456935
1032593,45.202812,-70.473302
1032095,45.212567,-70.465006
1032589,45.218191,-70.474983
1032075,45.222663,-70.478524
1032071,45.225147,-70.480188
1032065,45.239176,-70.474191
1032345,45.242931,-70.505931
1032331,45.253193,-70.520984
1032057,45.247271,-70.535968
1032047,45.258138,-70.545467
1032045,45.289757,-70.59337
1032011,45.317389,-70.623668
1031951,45.362264,-70.710739
1031949,45.367822,-70.730319
1031937,45.372505,-70.745257
1032273,45.376303,-70.75508
1032485,45.378436,-70.766814
1031925,45.379184,-70.770269
1032487,45.379287,-70.774415
1031927,45.377704,-70.779959
1032013,45.329461,-70.786845
1032329,45.242191,-70.582076
1032067,45.232634,-70.63241
1032081,45.208513,-70.650885
1032103,45.184294,-70.689819
1032073,45.22243,-70.483943
1032085,45.215759,-70.483679
1032359,45.212441,-70.518133
1032101,45.188714,-70.587634
1032701,45.159362,-70.629131
1032109,45.155346,-70.466998
1032117,45.143297,-70.467724
1032119,45.137959,-70.479375
1032113,45.145621,-70.488403
1032369,45.157598,-70.559846
1032121,45.134283,-70.494336
1032375,45.099884,-70.52899
1032153,45.095586,-70.581892
1032161,45.081431,-70.60637
1032163,45.061641,-70.571921
1032171,45.047788,-70.58853
1032181,45.027457,-70.584793
1032183,45.026305,-70.604671
1032179,45.022602,-70.626574
1032175,45.027358,-70.634636
1032711,45.026558,-70.647338
1032191,45.004401,-70.595434
1033095,44.993093,-70.567025
1032195,44.995417,-70.576738
1033101,44.979068,-70.531695
1033103,44.952574,-70.518963
1032129,45.124227,-70.477325
1032159,45.089699,-70.478948
1032379,45.043096,-70.483819
1032185,45.045225,-70.422987
1032127,45.121975,-70.414581
1032135,45.106013,-70.356608
1032137,45.124321,-70.331308
1032613,45.114422,-70.317299
1032141,45.123099,-70.293188
1032099,45.182411,-70.313459
1032697,45.144479,-70.331649
1032371,45.166495,-70.338962
1032361,45.195685,-70.140413
1032679,45.165673,-70.11043
1032347,45.245799,-70.231692
1032677,45.235449,-70.270467
1032165,45.067905,-70.630932
1032355,45.223258,-70.16687
1032351,45.268267,-70.162459
1032373,45.138455,-70.555241
1031929,45.385277,-70.045486
1032403,45.392501,-70.036564
1031923,45.416829,-70.063961
1032325,45.250885,-70.694626
1033099,45.002119,-70.529408
1033163,44.983682,-70.477808
1032091,45.209479,-70.53358
1032093,45.209995,-70.580316
1032151,45.078327,-70.391773
1032083,45.219245,-70.708208
1032261,45.406946,-70.504514
1031967,45.372282,-70.441295
1032035,45.29673,-70.158675
1032451,45.308798,-70.17588
1032349,45.246211,-70.153626
1032505,45.245234,-70.139937
1032343,45.251782,-70.135814
1032051,45.25981,-70.13144
1032667,45.262993,-70.119832
1032049,45.26543,-70.135498
1032661,45.269201,-70.124742
1032115,45.152088,-70.144911
1032123,45.136356,-70.157425
1032131,45.118959,-70.160998
1032143,45.117825,-70.137982
1032125,45.130436,-70.186604
1032107,45.170964,-70.279317
1032105,45.164214,-70.294247
